tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
993,6/1/2013 11:53,6/1/2013 12:09,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,15757,Subscriber,1976,1
773,6/1/2013 11:53,6/1/2013 12:06,278,Concord St & Bridge St,40.69766564,-73.98476437,146,Hudson St & Reade St,40.71625008,-74.0091059,18922,Subscriber,1980,1
381,6/1/2013 11:53,6/1/2013 11:59,238,Bank St & Washington St,40.7361967,-74.00859207,238,Bank St & Washington St,40.7361967,-74.00859207,18231,Subscriber,1964,2
183,6/1/2013 11:53,6/1/2013 11:56,377,6 Ave & Canal St,40.72243797,-74.00566443,406,Hicks St & Montague St,40.69512845,-73.99595065,18136,Subscriber,1985,1
457,6/1/2013 11:53,6/1/2013 12:01,262,Washington Park,40.6917823,-73.9737299,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,18719,Subscriber,1983,2
1918,6/1/2013 11:53,6/1/2013 12:25,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,17556,Subscriber,1984,1
430,6/1/2013 11:53,6/1/2013 12:01,507,E 25 St & 2 Ave,40.73912601,-73.97973776,444,Broadway & W 24 St,40.7423543,-73.98915076,18873,Subscriber,1948,1
1287,6/1/2013 11:54,6/1/2013 12:15,285,Broadway & E 14 St,40.73454567,-73.99074142,426,West St & Chambers St,40.71754834,-74.01322069,17732,Customer,NULL,0
1212,6/1/2013 11:53,6/1/2013 12:14,350,Clinton St & Grand St,40.71559509,-73.9870295,195,Liberty St & Broadway,40.70905623,-74.01043382,15295,Subscriber,1962,2
911,6/1/2013 11:54,6/1/2013 12:09,358,Christopher St & Greenwich St,40.73291553,-74.00711384,265,Stanton St & Chrystie St,40.72229346,-73.99147535,16072,Customer,NULL,0
1282,6/1/2013 11:54,6/1/2013 12:15,285,Broadway & E 14 St,40.73454567,-73.99074142,426,West St & Chambers St,40.71754834,-74.01322069,19952,Customer,NULL,0
1338,6/1/2013 11:54,6/1/2013 12:16,468,Broadway & W 56 St,40.7652654,-73.98192338,494,W 26 St & 8 Ave,40.74734825,-73.99723551,19567,Subscriber,1979,1
297,6/1/2013 11:54,6/1/2013 11:59,348,W Broadway & Spring St,40.72490985,-74.00154702,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,14862,Customer,NULL,0
149,6/1/2013 11:54,6/1/2013 11:56,453,W 22 St & 8 Ave,40.74475148,-73.99915362,462,W 22 St & 10 Ave,40.74691959,-74.00451887,14916,Subscriber,1979,1
658,6/1/2013 11:54,6/1/2013 12:05,444,Broadway & W 24 St,40.7423543,-73.98915076,237,E 11 St & 2 Ave,40.73047309,-73.98672378,16569,Subscriber,1986,1
351,6/1/2013 11:50,6/1/2013 11:56,459,W 20 St & 11 Ave,40.746745,-74.007756,267,Broadway & W 36 St,40.75097711,-73.98765428,15899,Subscriber,1983,1
982,6/1/2013 11:54,6/1/2013 12:10,257,Lispenard St & Broadway,40.71939226,-74.00247214,417,Barclay St & Church St,40.71291224,-74.01020234,16789,Customer,NULL,0
678,6/1/2013 11:54,6/1/2013 12:06,521,8 Ave & W 31 St N,40.75096735,-73.99444208,500,Broadway & W 51 St,40.76228826,-73.98336183,19925,Subscriber,1988,1
970,6/1/2013 11:54,6/1/2013 12:11,368,Carmine St & 6 Ave,40.73038599,-74.00214988,334,W 20 St & 7 Ave,40.74238787,-73.99726235,16359,Subscriber,1969,1
913,6/1/2013 11:54,6/1/2013 12:10,507,E 25 St & 2 Ave,40.73912601,-73.97973776,294,Washington Square E,40.73049393,-73.9957214,19523,Customer,NULL,0
905,6/1/2013 11:55,6/1/2013 12:10,507,E 25 St & 2 Ave,40.73912601,-73.97973776,294,Washington Square E,40.73049393,-73.9957214,17034,Customer,NULL,0
699,6/1/2013 11:55,6/1/2013 12:06,491,E 24 St & Park Ave S,40.74096374,-73.98602213,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,17755,Subscriber,1968,1
610,6/1/2013 11:55,6/1/2013 12:05,538,E 48 St & Madison Ave,40.75666,-73.976684,423,W 54 St & 9 Ave,40.76584941,-73.98690506,17950,Subscriber,1968,1
324,6/1/2013 11:55,6/1/2013 12:00,365,Fulton St & Grand Ave,40.68223166,-73.9614583,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,15516,Subscriber,1967,1
956,6/1/2013 11:55,6/1/2013 12:11,368,Carmine St & 6 Ave,40.73038599,-74.00214988,334,W 20 St & 7 Ave,40.74238787,-73.99726235,14692,Subscriber,1959,1
1113,6/1/2013 11:55,6/1/2013 12:13,238,Bank St & Washington St,40.7361967,-74.00859207,362,Broadway & W 37 St,40.75172632,-73.98753523,17060,Subscriber,1976,1
855,6/1/2013 11:55,6/1/2013 12:09,2012,E 27 St & 1 Ave,40.739445,-73.976806,444,Broadway & W 24 St,40.7423543,-73.98915076,17476,Subscriber,1972,2
565,6/1/2013 11:55,6/1/2013 12:04,538,E 48 St & Madison Ave,40.75666,-73.976684,423,W 54 St & 9 Ave,40.76584941,-73.98690506,16908,Subscriber,1961,1
1024,6/1/2013 11:55,6/1/2013 12:12,497,E 17 St & Broadway,40.73704984,-73.99009296,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,16981,Customer,NULL,0
614,6/1/2013 11:55,6/1/2013 12:05,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,351,Front St & Maiden Ln,40.70530954,-74.00612572,16541,Subscriber,1974,2
4013,6/1/2013 11:55,6/1/2013 13:02,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,17204,Customer,NULL,0
496,6/1/2013 11:55,6/1/2013 12:03,280,E 10 St & 5 Ave,40.73331967,-73.99510132,347,Greenwich St & W Houston St,40.728846,-74.008591,17575,Subscriber,1981,1
4073,6/1/2013 11:55,6/1/2013 13:03,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,15407,Customer,NULL,0
